X,Y,Z,X,Y,Z,X,Y,Z
13725.636,3310513.275,269.496,13726.32,3310523.254,270.213,13725.59,3310513.277,269.542
13725.636,3310513.275,269.496,13725.59,3310513.277,269.542,13725.636,3310513.265,269.496
13726.528,3310523.235,270.004,13725.636,3310513.275,269.496,13726.826,3310523.208,269.704
13726.973,3310528.215,270.259,13726.528,3310523.235,270.004,13726.826,3310523.208,269.704
13726.973,3310528.215,270.259,13726.826,3310523.208,269.704,13727.272,3310528.188,269.959
13727.272,3310528.188,269.959,13726.826,3310523.208,269.704,13727.424,3310523.155,270.004
13727.272,3310528.188,269.959,13727.424,3310523.155,270.004,13727.87,3310528.135,270.259
13727.87,3310528.135,270.259,13727.424,3310523.155,270.004,13728.918,3310523.021,269.974
13727.87,3310528.135,270.259,13728.918,3310523.021,269.974,13729.364,3310528.001,270.229
13726.685,3310528.241,270.548,13726.973,3310528.215,270.259,13727.419,3310533.195,270.513
13727.419,3310533.195,270.513,13726.973,3310528.215,270.259,13727.717,3310533.168,270.213
13727.717,3310533.168,270.213,13726.973,3310528.215,270.259,13727.272,3310528.188,269.959
13727.096,3310533.224,270.837,13726.685,3310528.241,270.548,13727.419,3310533.195,270.513
13727.717,3310533.168,270.213,13727.272,3310528.188,269.959,13728.315,3310533.115,270.513
13728.315,3310533.115,270.513,13727.272,3310528.188,269.959,13727.87,3310528.135,270.259
13728.315,3310533.115,270.513,13727.87,3310528.135,270.259,13729.809,3310532.981,270.483
13729.809,3310532.981,270.483,13727.87,3310528.135,270.259,13729.364,3310528.001,270.229
13729.809,3310532.981,270.483,13729.364,3310528.001,270.229,13733.195,3310532.678,270.568
13733.195,3310532.678,270.568,13729.364,3310528.001,270.229,13732.75,3310527.698,270.314
13733.195,3310532.678,270.568,13732.75,3310527.698,270.314,13747.538,3310531.395,270.928
13747.538,3310531.395,270.928,13732.75,3310527.698,270.314,13747.093,3310526.415,270.674
13727.885,3310543.193,271.447,13727.096,3310533.224,270.837,13728.31,3310543.155,271.021
13728.31,3310543.155,271.021,13727.096,3310533.224,270.837,13727.419,3310533.195,270.513
13728.31,3310543.155,271.021,13727.419,3310533.195,270.513,13727.717,3310533.168,270.213
13728.31,3310543.155,271.021,13727.717,3310533.168,270.213,13728.608,3310543.129,270.721
13728.608,3310543.129,270.721,13727.717,3310533.168,270.213,13728.315,3310533.115,270.513
13729.206,3310543.075,271.021,13729.809,3310532.981,270.483,13730.7,3310542.942,270.991
13730.7,3310542.942,270.991,13729.809,3310532.981,270.483,13733.195,3310532.678,270.568
13728.315,3310533.115,270.513,13729.809,3310532.981,270.483,13729.206,3310543.075,271.021
13728.608,3310543.129,270.721,13728.315,3310533.115,270.513,13729.206,3310543.075,271.021
13730.7,3310542.942,270.991,13733.195,3310532.678,270.568,13734.087,3310542.639,271.076
13734.087,3310542.639,271.076,13733.195,3310532.678,270.568,13747.538,3310531.395,270.928
13734.087,3310542.639,271.076,13747.538,3310531.395,270.928,13748.429,3310541.355,271.436
13748.429,3310541.355,271.436,13747.538,3310531.395,270.928,13749.032,3310531.262,270.958
13749.032,3310531.262,270.958,13747.538,3310531.395,270.928,13747.093,3310526.415,270.674
13749.032,3310531.262,270.958,13747.093,3310526.415,270.674,13748.501,3310525.319,270.704
13728.707,3310552.961,271.989,13727.885,3310543.193,271.447,13729.183,3310552.918,271.511
13729.183,3310552.918,271.511,13727.885,3310543.193,271.447,13728.31,3310543.155,271.021
13729.183,3310552.918,271.511,13728.31,3310543.155,271.021,13728.608,3310543.129,270.721
13729.183,3310552.918,271.511,13728.608,3310543.129,270.721,13729.482,3310552.892,271.211
13729.482,3310552.892,271.211,13728.608,3310543.129,270.721,13729.206,3310543.075,271.021
13729.482,3310552.892,271.211,13729.206,3310543.075,271.021,13730.08,3310552.838,271.511
13730.08,3310552.838,271.511,13729.206,3310543.075,271.021,13730.7,3310542.942,270.991
13730.08,3310552.838,271.511,13730.7,3310542.942,270.991,13731.574,3310552.705,271.481
13731.574,3310552.705,271.481,13730.7,3310542.942,270.991,13734.087,3310542.639,271.076
13731.574,3310552.705,271.481,13734.087,3310542.639,271.076,13734.96,3310552.404,271.566
13734.96,3310552.404,271.566,13734.087,3310542.639,271.076,13748.429,3310541.355,271.436
13728.721,3310553.115,271.998,13729.183,3310552.918,271.511,13729.197,3310553.076,271.52
13729.197,3310553.076,271.52,13729.183,3310552.918,271.511,13729.482,3310552.892,271.211
13728.707,3310552.961,271.989,13729.183,3310552.918,271.511,13728.721,3310553.115,271.998
13729.197,3310553.076,271.52,13729.482,3310552.892,271.211,13729.496,3310553.051,271.22
13729.496,3310553.051,271.22,13729.482,3310552.892,271.211,13730.08,3310552.838,271.511
13729.496,3310553.051,271.22,13730.08,3310552.838,271.511,13730.094,3310553.002,271.52
13730.094,3310553.002,271.52,13730.08,3310552.838,271.511,13731.574,3310552.705,271.481
13730.094,3310553.002,271.52,13731.574,3310552.705,271.481,13731.589,3310552.878,271.49
13731.589,3310552.878,271.49,13731.574,3310552.705,271.481,13734.96,3310552.404,271.566
13731.589,3310552.878,271.49,13734.96,3310552.404,271.566,13734.978,3310552.599,271.576
13734.978,3310552.599,271.576,13734.96,3310552.404,271.566,13749.303,3310551.126,271.926
13749.303,3310551.126,271.926,13734.96,3310552.404,271.566,13748.429,3310541.355,271.436
13749.303,3310551.126,271.926,13748.429,3310541.355,271.436,13749.923,3310541.222,271.466
13749.923,3310541.222,271.466,13748.429,3310541.355,271.436,13749.032,3310531.262,270.958
13729.192,3310561.48,272.467,13728.721,3310553.115,271.998,13729.836,3310561.436,271.822
13729.836,3310561.436,271.822,13728.721,3310553.115,271.998,13729.197,3310553.076,271.52
13729.259,3310562.924,272.548,13729.192,3310561.48,272.467,13729.92,3310562.888,271.886
13729.92,3310562.888,271.886,13729.192,3310561.48,272.467,13729.836,3310561.436,271.822
13729.92,3310562.888,271.886,13729.836,3310561.436,271.822,13730.219,3310562.871,271.586
13730.219,3310562.871,271.586,13729.836,3310561.436,271.822,13730.135,3310561.416,271.522
13730.135,3310561.416,271.522,13729.836,3310561.436,271.822,13729.496,3310553.051,271.22
13729.496,3310553.051,271.22,13729.836,3310561.436,271.822,13729.197,3310553.076,271.52
13730.135,3310561.416,271.522,13729.496,3310553.051,271.22,13730.094,3310553.002,271.52
13730.219,3310562.871,271.586,13730.135,3310561.416,271.522,13730.819,3310562.839,271.886
13730.819,3310562.839,271.886,13730.135,3310561.416,271.522,13730.734,3310561.376,271.822
13730.734,3310561.376,271.822,13730.135,3310561.416,271.522,13730.094,3310553.002,271.52
13730.734,3310561.376,271.822,13730.094,3310553.002,271.52,13731.589,3310552.878,271.49
13730.819,3310562.839,271.886,13730.734,3310561.376,271.822,13732.316,3310562.757,271.856
13732.316,3310562.757,271.856,13730.734,3310561.376,271.822,13732.231,3310561.276,271.792
13732.231,3310561.276,271.792,13730.734,3310561.376,271.822,13731.589,3310552.878,271.49
13732.231,3310561.276,271.792,13731.589,3310552.878,271.49,13734.978,3310552.599,271.576
13732.231,3310561.276,271.792,13734.978,3310552.599,271.576,13735.623,3310561.048,271.928
13735.623,3310561.048,271.928,13734.978,3310552.599,271.576,13749.329,3310551.414,271.941
13749.329,3310551.414,271.941,13734.978,3310552.599,271.576,13749.303,3310551.126,271.926
13732.316,3310562.757,271.856,13732.231,3310561.276,271.792,13735.711,3310562.571,271.992
13735.711,3310562.571,271.992,13732.231,3310561.276,271.792,13735.623,3310561.048,271.928
13749.032,3310531.262,270.958,13748.501,3310525.319,270.704,13749.63,3310531.208,270.658
13749.63,3310531.208,270.658,13748.501,3310525.319,270.704,13749.064,3310524.881,270.404
13749.63,3310531.208,270.658,13749.064,3310524.881,270.404,13749.929,3310531.182,270.958
13749.929,3310531.182,270.958,13749.064,3310524.881,270.404,13749.346,3310524.662,270.704
13749.346,3310524.662,270.704,13751.053,3310523.334,272.867,13751.701,3310531.023,272.737
13749.929,3310531.182,270.958,13749.346,3310524.662,270.704,13751.701,3310531.023,272.737
13749.923,3310541.222,271.466,13749.032,3310531.262,270.958,13749.63,3310531.208,270.658
13749.923,3310541.222,271.466,13749.63,3310531.208,270.658,13750.521,3310541.168,271.166
13750.521,3310541.168,271.166,13749.63,3310531.208,270.658,13749.929,3310531.182,270.958
13750.521,3310541.168,271.166,13749.929,3310531.182,270.958,13750.82,3310541.141,271.466
13750.82,3310541.141,271.466,13749.929,3310531.182,270.958,13752.211,3310541.017,272.862
13752.211,3310541.017,272.862,13749.929,3310531.182,270.958,13751.701,3310531.023,272.737
13749.303,3310551.126,271.926,13749.923,3310541.222,271.466,13750.798,3310550.992,271.956
13750.798,3310550.992,271.956,13749.923,3310541.222,271.466,13750.521,3310541.168,271.166
13750.798,3310550.992,271.956,13750.521,3310541.168,271.166,13751.395,3310550.939,271.656
13751.395,3310550.939,271.656,13750.521,3310541.168,271.166,13750.82,3310541.141,271.466
13751.694,3310550.913,271.956,13752.211,3310541.017,272.862,13753.189,3310550.779,273.457
13750.82,3310541.141,271.466,13752.211,3310541.017,272.862,13751.694,3310550.913,271.956
13751.395,3310550.939,271.656,13750.82,3310541.141,271.466,13751.694,3310550.913,271.956
13749.329,3310551.414,271.941,13749.303,3310551.126,271.926,13750.798,3310550.992,271.956
13749.329,3310551.414,271.941,13750.798,3310550.992,271.956,13750.824,3310551.291,271.971
13750.824,3310551.291,271.971,13750.798,3310550.992,271.956,13751.395,3310550.939,271.656
13735.623,3310561.048,271.928,13749.329,3310551.414,271.941,13749.991,3310560.083,272.504
13749.991,3310560.083,272.504,13749.329,3310551.414,271.941,13750.824,3310551.291,271.971
13735.711,3310562.571,271.992,13735.623,3310561.048,271.928,13750.09,3310561.786,272.568
13750.09,3310561.786,272.568,13735.623,3310561.048,271.928,13749.991,3310560.083,272.504
13749.991,3310560.083,272.504,13750.824,3310551.291,271.971,13751.488,3310559.983,272.534
13751.488,3310559.983,272.534,13750.824,3310551.291,271.971,13751.422,3310551.241,271.671
13751.422,3310551.241,271.671,13750.824,3310551.291,271.971,13751.395,3310550.939,271.656
13750.09,3310561.786,272.568,13749.991,3310560.083,272.504,13751.588,3310561.704,272.598
13751.588,3310561.704,272.598,13749.991,3310560.083,272.504,13751.488,3310559.983,272.534
13751.422,3310551.241,271.671,13751.395,3310550.939,271.656,13751.694,3310550.913,271.956
13751.422,3310551.241,271.671,13751.694,3310550.913,271.956,13751.721,3310551.217,271.971
13751.721,3310551.217,271.971,13751.694,3310550.913,271.956,13753.189,3310550.779,273.457
13751.721,3310551.217,271.971,13753.189,3310550.779,273.457,13753.224,3310551.092,273.479
13751.488,3310559.983,272.534,13751.422,3310551.241,271.671,13752.087,3310559.942,272.234
13752.087,3310559.942,272.234,13751.422,3310551.241,271.671,13751.721,3310551.217,271.971
13751.588,3310561.704,272.598,13751.488,3310559.983,272.534,13752.187,3310561.671,272.298
13752.187,3310561.671,272.298,13751.488,3310559.983,272.534,13752.087,3310559.942,272.234
13752.087,3310559.942,272.234,13751.721,3310551.217,271.971,13752.386,3310559.922,272.534
13752.386,3310559.922,272.534,13751.721,3310551.217,271.971,13753.224,3310551.092,273.479
13752.187,3310561.671,272.298,13752.087,3310559.942,272.234,13752.486,3310561.655,272.598
13752.486,3310561.655,272.598,13752.087,3310559.942,272.234,13752.386,3310559.922,272.534
13752.386,3310559.922,272.534,13753.224,3310551.092,273.479,13754.119,3310559.806,274.272
13752.486,3310561.655,272.598,13752.386,3310559.922,272.534,13754.119,3310559.806,274.272
13752.486,3310561.655,272.598,13754.119,3310559.806,274.272,13754.809,3310561.528,274.924
13729.312,3310564.86,272.656,13729.259,3310562.924,272.548,13730.02,3310564.829,271.948
13730.02,3310564.829,271.948,13729.259,3310562.924,272.548,13729.92,3310562.888,271.886
13730.02,3310564.829,271.948,13729.92,3310562.888,271.886,13730.219,3310562.871,271.586
13730.02,3310564.829,271.948,13730.219,3310562.871,271.586,13730.319,3310564.815,271.648
13730.319,3310564.815,271.648,13730.219,3310562.871,271.586,13730.819,3310562.839,271.886
13730.319,3310564.815,271.648,13730.819,3310562.839,271.886,13730.919,3310564.788,271.948
13730.919,3310564.788,271.948,13730.819,3310562.839,271.886,13732.316,3310562.757,271.856
13730.919,3310564.788,271.948,13732.316,3310562.757,271.856,13732.417,3310564.721,271.918
13732.417,3310564.721,271.918,13732.316,3310562.757,271.856,13735.711,3310562.571,271.992
13732.417,3310564.721,271.918,13735.711,3310562.571,271.992,13735.814,3310564.569,272.054
13735.814,3310564.569,272.054,13735.711,3310562.571,271.992,13750.09,3310561.786,272.568
13731.108,3310569.717,272.104,13732.417,3310564.721,271.918,13732.607,3310569.67,272.074
13732.607,3310569.67,272.074,13732.417,3310564.721,271.918,13735.814,3310564.569,272.054
13730.919,3310564.788,271.948,13732.417,3310564.721,271.918,13731.108,3310569.717,272.104
13730.508,3310569.735,271.804,13730.919,3310564.788,271.948,13731.108,3310569.717,272.104
13730.319,3310564.815,271.648,13730.919,3310564.788,271.948,13730.508,3310569.735,271.804
13729.409,3310569.769,272.904,13729.312,3310564.86,272.656,13730.208,3310569.744,272.104
13730.208,3310569.744,272.104,13729.312,3310564.86,272.656,13730.02,3310564.829,271.948
13730.208,3310569.744,272.104,13730.02,3310564.829,271.948,13730.319,3310564.815,271.648
13730.208,3310569.744,272.104,13730.319,3310564.815,271.648,13730.508,3310569.735,271.804
13729.461,3310572.64,273.013,13729.409,3310569.769,272.904,13730.276,3310572.631,272.198
13730.276,3310572.631,272.198,13729.409,3310569.769,272.904,13730.208,3310569.744,272.104
13730.276,3310572.631,272.198,13730.208,3310569.744,272.104,13730.508,3310569.735,271.804
13730.276,3310572.631,272.198,13730.508,3310569.735,271.804,13730.576,3310572.627,271.898
13730.576,3310572.627,271.898,13730.508,3310569.735,271.804,13731.108,3310569.717,272.104
13730.576,3310572.627,271.898,13731.108,3310569.717,272.104,13731.176,3310572.62,272.198
13731.176,3310572.62,272.198,13731.108,3310569.717,272.104,13732.607,3310569.67,272.074
13731.176,3310572.62,272.198,13732.607,3310569.67,272.074,13732.676,3310572.603,272.168
13732.676,3310572.603,272.168,13732.607,3310569.67,272.074,13736.006,3310569.565,272.21
13736.006,3310569.565,272.21,13732.607,3310569.67,272.074,13735.814,3310564.569,272.054
13736.006,3310569.565,272.21,13735.814,3310564.569,272.054,13739.404,3310569.46,272.346
13739.404,3310569.46,272.346,13735.814,3310564.569,272.054,13750.2,3310563.923,272.63
13750.2,3310563.923,272.63,13735.814,3310564.569,272.054,13750.09,3310561.786,272.568
13730.271,3310582.453,272.406,13730.276,3310572.631,272.198,13730.576,3310572.627,271.898
13729.461,3310572.64,273.013,13730.276,3310572.631,272.198,13730.271,3310582.453,272.406
13729.314,3310582.435,273.363,13729.461,3310572.64,273.013,13730.271,3310582.453,272.406
13730.571,3310582.459,272.106,13730.576,3310572.627,271.898,13731.176,3310572.62,272.198
13730.271,3310582.453,272.406,13730.576,3310572.627,271.898,13730.571,3310582.459,272.106
13728.569,3310591.985,273.867,13729.314,3310582.435,273.363,13730.271,3310582.453,272.406
13730.203,3310592.248,272.21,13730.271,3310582.453,272.406,13730.571,3310582.459,272.106
13728.569,3310591.985,273.867,13730.271,3310582.453,272.406,13729.904,3310592.231,272.51
13729.904,3310592.231,272.51,13730.271,3310582.453,272.406,13730.203,3310592.248,272.21
13730.203,3310592.248,272.21,13730.571,3310582.459,272.106,13731.171,3310582.47,272.406
13731.171,3310582.47,272.406,13730.571,3310582.459,272.106,13731.176,3310572.62,272.198
13731.171,3310582.47,272.406,13731.176,3310572.62,272.198,13732.676,3310572.603,272.168
13732.676,3310572.603,272.168,13736.006,3310569.565,272.21,13736.076,3310572.564,272.304
13736.076,3310572.564,272.304,13736.006,3310569.565,272.21,13739.404,3310569.46,272.346
13732.671,3310582.499,272.376,13732.676,3310572.603,272.168,13736.076,3310572.564,272.304
13731.171,3310582.47,272.406,13732.676,3310572.603,272.168,13732.671,3310582.499,272.376
13730.802,3310592.281,272.51,13731.171,3310582.47,272.406,13732.3,3310592.365,272.48
13732.3,3310592.365,272.48,13731.171,3310582.47,272.406,13732.671,3310582.499,272.376
13730.203,3310592.248,272.21,13731.171,3310582.47,272.406,13730.802,3310592.281,272.51
13736.071,3310582.563,272.512,13736.076,3310572.564,272.304,13739.476,3310572.525,272.44
13739.476,3310572.525,272.44,13736.076,3310572.564,272.304,13739.404,3310569.46,272.346
13732.671,3310582.499,272.376,13736.076,3310572.564,272.304,13736.071,3310582.563,272.512
13732.3,3310592.365,272.48,13732.671,3310582.499,272.376,13736.071,3310582.563,272.512
13726.698,3310601.684,276.301,13728.569,3310591.985,273.867,13729.904,3310592.231,272.51
13729.473,3310602.016,272.211,13729.904,3310592.231,272.51,13730.203,3310592.248,272.21
13726.698,3310601.684,276.301,13729.904,3310592.231,272.51,13726.699,3310601.711,276.611
13726.699,3310601.711,276.611,13729.904,3310592.231,272.51,13727.186,3310601.765,275.311
13727.186,3310601.765,275.311,13729.904,3310592.231,272.51,13727.683,3310601.821,274.311
13727.683,3310601.821,274.311,13729.904,3310592.231,272.51,13728.18,3310601.877,273.311
13728.18,3310601.877,273.311,13729.904,3310592.231,272.51,13729.174,3310601.988,272.311
13729.174,3310601.988,272.311,13729.904,3310592.231,272.51,13729.473,3310602.016,272.211
13730.071,3310602.072,272.511,13730.203,3310592.248,272.21,13730.802,3310592.281,272.51
13729.473,3310602.016,272.211,13730.203,3310592.248,272.21,13730.071,3310602.072,272.511
13730.071,3310602.072,272.511,13730.802,3310592.281,272.51,13732.3,3310592.365,272.48
13731.564,3310602.211,272.481,13732.3,3310592.365,272.48,13734.95,3310602.527,272.617
13734.95,3310602.527,272.617,13732.3,3310592.365,272.48,13735.695,3310592.556,272.616
